timestamp|name|cpu|memUsage|memPct
2026-08-05T18:32:31.0668085+00:00|livekit-1to1-egress-1|0.11%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:32:31.0668085+00:00|livekit-1to1-livekit-1|4.28%|110.4MiB / 6.698GiB|1.61%
2026-08-05T18:32:31.0668085+00:00|livekit-1to1-redis-1|0.41%|5MiB / 6.698GiB|0.07%
2026-08-05T18:32:31.0668085+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:31.0668085+00:00|livekit-1to1-cloudflared-1|0.00%|20.04MiB / 6.698GiB|0.29%
2026-08-05T18:32:35.1340083+00:00|livekit-1to1-backend-1|0.06%|60.93MiB / 6.698GiB|0.89%
2026-08-05T18:32:35.1340083+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:35.1340083+00:00|livekit-1to1-egress-1|0.13%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:32:35.1340083+00:00|livekit-1to1-livekit-1|5.67%|110.6MiB / 6.698GiB|1.61%
2026-08-05T18:32:35.1340083+00:00|livekit-1to1-redis-1|0.67%|5MiB / 6.698GiB|0.07%
2026-08-05T18:32:35.1340083+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:35.1340083+00:00|livekit-1to1-cloudflared-1|0.00%|20.27MiB / 6.698GiB|0.30%
2026-08-05T18:32:39.8154006+00:00|livekit-1to1-backend-1|0.07%|60.93MiB / 6.698GiB|0.89%
2026-08-05T18:32:39.8154006+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:39.8154006+00:00|livekit-1to1-egress-1|0.11%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:32:39.8154006+00:00|livekit-1to1-livekit-1|1.55%|110.1MiB / 6.698GiB|1.60%
2026-08-05T18:32:39.8154006+00:00|livekit-1to1-redis-1|0.53%|5MiB / 6.698GiB|0.07%
2026-08-05T18:32:39.8154006+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:39.8154006+00:00|livekit-1to1-cloudflared-1|0.79%|20.44MiB / 6.698GiB|0.30%
2026-08-05T18:32:48.0037577+00:00|livekit-1to1-backend-1|0.06%|60.9MiB / 6.698GiB|0.89%
2026-08-05T18:32:48.0037577+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:32:48.0037577+00:00|livekit-1to1-egress-1|0.08%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:32:48.0037577+00:00|livekit-1to1-livekit-1|0.65%|110.1MiB / 6.698GiB|1.60%
2026-08-05T18:32:48.0037577+00:00|livekit-1to1-redis-1|0.40%|5MiB / 6.698GiB|0.07%
2026-08-05T18:32:48.0037577+00:00|livekit-1to1-gateway-1|0.00%|11.44MiB / 6.698GiB|0.17%
2026-08-05T18:32:48.0037577+00:00|livekit-1to1-cloudflared-1|0.00%|20.44MiB / 6.698GiB|0.30%
