timestamp|name|cpu|memUsage|memPct
2026-08-05T23:41:56.6787156+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T23:41:56.6787156+00:00|livekit-1to1-redis-1|0.51%|5MiB / 6.698GiB|0.07%
2026-08-05T23:41:56.6787156+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:41:56.6787156+00:00|livekit-1to1-cloudflared-1|0.00%|20.55MiB / 6.698GiB|0.30%
2026-08-05T23:42:01.1214041+00:00|livekit-1to1-livekit-1|8.82%|77.17MiB / 6.698GiB|1.13%
2026-08-05T23:42:01.1214041+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:42:01.1214041+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:42:01.1214041+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T23:42:01.1214041+00:00|livekit-1to1-redis-1|0.36%|5MiB / 6.698GiB|0.07%
2026-08-05T23:42:01.1214041+00:00|livekit-1to1-gateway-1|0.03%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:42:01.1214041+00:00|livekit-1to1-cloudflared-1|0.49%|20.56MiB / 6.698GiB|0.30%
2026-08-05T23:42:05.7595091+00:00|livekit-1to1-livekit-1|6.39%|76.97MiB / 6.698GiB|1.12%
2026-08-05T23:42:05.7595091+00:00|livekit-1to1-backend-1|0.10%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:42:05.7595091+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:42:05.7595091+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T23:42:05.7595091+00:00|livekit-1to1-redis-1|0.40%|4.992MiB / 6.698GiB|0.07%
2026-08-05T23:42:05.7595091+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:42:05.7595091+00:00|livekit-1to1-cloudflared-1|0.00%|20.56MiB / 6.698GiB|0.30%
2026-08-05T23:42:09.7983259+00:00|livekit-1to1-livekit-1|9.75%|79.19MiB / 6.698GiB|1.15%
2026-08-05T23:42:09.7983259+00:00|livekit-1to1-backend-1|0.07%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:42:09.7983259+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:42:09.7983259+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T23:42:09.7983259+00:00|livekit-1to1-redis-1|0.39%|5.258MiB / 6.698GiB|0.08%
2026-08-05T23:42:09.7983259+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:42:09.7983259+00:00|livekit-1to1-cloudflared-1|0.46%|20.56MiB / 6.698GiB|0.30%
2026-08-05T23:42:14.4180782+00:00|livekit-1to1-livekit-1|10.15%|79.33MiB / 6.698GiB|1.16%
2026-08-05T23:42:14.4180782+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:42:14.4180782+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:42:14.4180782+00:00|livekit-1to1-egress-1|0.07%|119MiB / 6.698GiB|1.73%
2026-08-05T23:42:14.4180782+00:00|livekit-1to1-redis-1|0.32%|4.988MiB / 6.698GiB|0.07%
2026-08-05T23:42:14.4180782+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:42:14.4180782+00:00|livekit-1to1-cloudflared-1|0.00%|20.56MiB / 6.698GiB|0.30%
2026-08-05T23:42:18.4729924+00:00|livekit-1to1-livekit-1|0.73%|78.66MiB / 6.698GiB|1.15%
2026-08-05T23:42:18.4729924+00:00|livekit-1to1-backend-1|0.06%|62.92MiB / 6.698GiB|0.92%
2026-08-05T23:42:18.4729924+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:42:18.4729924+00:00|livekit-1to1-egress-1|0.09%|119MiB / 6.698GiB|1.73%
2026-08-05T23:42:18.4729924+00:00|livekit-1to1-redis-1|0.38%|4.984MiB / 6.698GiB|0.07%
2026-08-05T23:42:18.4729924+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:42:18.4729924+00:00|livekit-1to1-cloudflared-1|0.00%|20.56MiB / 6.698GiB|0.30%
2026-08-05T23:42:23.5316228+00:00|livekit-1to1-livekit-1|0.57%|78.41MiB / 6.698GiB|1.14%
2026-08-05T23:42:23.5316228+00:00|livekit-1to1-backend-1|0.08%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:42:23.5316228+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:42:23.5316228+00:00|livekit-1to1-egress-1|0.08%|119.2MiB / 6.698GiB|1.74%
2026-08-05T23:42:23.5316228+00:00|livekit-1to1-redis-1|0.37%|5.23MiB / 6.698GiB|0.08%
2026-08-05T23:42:23.5316228+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:42:23.5316228+00:00|livekit-1to1-cloudflared-1|0.00%|20.56MiB / 6.698GiB|0.30%
