timestamp|name|cpu|memUsage|memPct
2026-08-05T23:45:11.2860188+00:00|livekit-1to1-redis-1|0.34%|5.02MiB / 6.698GiB|0.07%
2026-08-05T23:45:11.2860188+00:00|livekit-1to1-gateway-1|0.03%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:45:11.2860188+00:00|livekit-1to1-cloudflared-1|0.00%|20.69MiB / 6.698GiB|0.30%
2026-08-05T23:45:17.8497805+00:00|livekit-1to1-livekit-1|4.96%|86.05MiB / 6.698GiB|1.25%
2026-08-05T23:45:17.8497805+00:00|livekit-1to1-backend-1|0.07%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:45:17.8497805+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:45:17.8497805+00:00|livekit-1to1-egress-1|0.08%|119.5MiB / 6.698GiB|1.74%
2026-08-05T23:45:17.8497805+00:00|livekit-1to1-redis-1|0.36%|5.02MiB / 6.698GiB|0.07%
2026-08-05T23:45:17.8497805+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:45:17.8497805+00:00|livekit-1to1-cloudflared-1|0.00%|20.69MiB / 6.698GiB|0.30%
2026-08-05T23:45:26.5256119+00:00|livekit-1to1-livekit-1|0.15%|86.57MiB / 6.698GiB|1.26%
2026-08-05T23:45:26.5256119+00:00|livekit-1to1-backend-1|0.07%|62.95MiB / 6.698GiB|0.92%
2026-08-05T23:45:26.5256119+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T23:45:26.5256119+00:00|livekit-1to1-egress-1|0.09%|119.8MiB / 6.698GiB|1.75%
2026-08-05T23:45:26.5256119+00:00|livekit-1to1-redis-1|0.41%|5.273MiB / 6.698GiB|0.08%
2026-08-05T23:45:26.5256119+00:00|livekit-1to1-gateway-1|0.00%|11.39MiB / 6.698GiB|0.17%
2026-08-05T23:45:26.5256119+00:00|livekit-1to1-cloudflared-1|0.05%|20.69MiB / 6.698GiB|0.30%
