timestamp|name|cpu|memUsage|memPct
2026-08-05T18:29:17.9160073+00:00|livekit-1to1-egress-1|0.09%|119.2MiB / 6.698GiB|1.74%
2026-08-05T18:29:17.9160073+00:00|livekit-1to1-livekit-1|1.76%|84.27MiB / 6.698GiB|1.23%
2026-08-05T18:29:17.9160073+00:00|livekit-1to1-redis-1|0.39%|5.379MiB / 6.698GiB|0.08%
2026-08-05T18:29:17.9160073+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:17.9160073+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:22.1074204+00:00|livekit-1to1-backend-1|0.21%|56.93MiB / 6.698GiB|0.83%
2026-08-05T18:29:22.1074204+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:22.1074204+00:00|livekit-1to1-egress-1|0.08%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:22.1074204+00:00|livekit-1to1-livekit-1|4.74%|84.18MiB / 6.698GiB|1.23%
2026-08-05T18:29:22.1074204+00:00|livekit-1to1-redis-1|0.76%|4.883MiB / 6.698GiB|0.07%
2026-08-05T18:29:22.1074204+00:00|livekit-1to1-gateway-1|0.50%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:22.1074204+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:27.1779121+00:00|livekit-1to1-backend-1|0.05%|56.66MiB / 6.698GiB|0.83%
2026-08-05T18:29:27.1779121+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:27.1779121+00:00|livekit-1to1-egress-1|0.07%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:27.1779121+00:00|livekit-1to1-livekit-1|0.18%|84.18MiB / 6.698GiB|1.23%
2026-08-05T18:29:27.1779121+00:00|livekit-1to1-redis-1|0.35%|4.883MiB / 6.698GiB|0.07%
2026-08-05T18:29:27.1779121+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:27.1779121+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:34.1709249+00:00|livekit-1to1-backend-1|0.05%|56.64MiB / 6.698GiB|0.83%
2026-08-05T18:29:34.1709249+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:34.1709249+00:00|livekit-1to1-egress-1|0.12%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:34.1709249+00:00|livekit-1to1-livekit-1|39.41%|94.85MiB / 6.698GiB|1.38%
2026-08-05T18:29:34.1709249+00:00|livekit-1to1-redis-1|2.33%|5.156MiB / 6.698GiB|0.08%
2026-08-05T18:29:34.1709249+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:34.1709249+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:38.2342351+00:00|livekit-1to1-backend-1|0.06%|56.64MiB / 6.698GiB|0.83%
2026-08-05T18:29:38.2342351+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:38.2342351+00:00|livekit-1to1-egress-1|0.10%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:38.2342351+00:00|livekit-1to1-livekit-1|18.49%|103MiB / 6.698GiB|1.50%
2026-08-05T18:29:38.2342351+00:00|livekit-1to1-redis-1|0.77%|5.133MiB / 6.698GiB|0.07%
2026-08-05T18:29:38.2342351+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:38.2342351+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:42.1459297+00:00|livekit-1to1-backend-1|0.10%|56.64MiB / 6.698GiB|0.83%
2026-08-05T18:29:42.1459297+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:42.1459297+00:00|livekit-1to1-egress-1|0.11%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:42.1459297+00:00|livekit-1to1-livekit-1|19.18%|103.1MiB / 6.698GiB|1.50%
2026-08-05T18:29:42.1459297+00:00|livekit-1to1-redis-1|0.42%|4.883MiB / 6.698GiB|0.07%
2026-08-05T18:29:42.1459297+00:00|livekit-1to1-gateway-1|0.03%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:42.1459297+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:46.3374285+00:00|livekit-1to1-backend-1|0.06%|56.64MiB / 6.698GiB|0.83%
2026-08-05T18:29:46.3374285+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:46.3374285+00:00|livekit-1to1-egress-1|0.90%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:46.3374285+00:00|livekit-1to1-livekit-1|2.38%|103MiB / 6.698GiB|1.50%
2026-08-05T18:29:46.3374285+00:00|livekit-1to1-redis-1|0.36%|4.883MiB / 6.698GiB|0.07%
2026-08-05T18:29:46.3374285+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:46.3374285+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:50.9897792+00:00|livekit-1to1-backend-1|0.08%|56.64MiB / 6.698GiB|0.83%
2026-08-05T18:29:50.9897792+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:50.9897792+00:00|livekit-1to1-egress-1|0.09%|118.9MiB / 6.698GiB|1.73%
2026-08-05T18:29:50.9897792+00:00|livekit-1to1-livekit-1|2.64%|102.7MiB / 6.698GiB|1.50%
2026-08-05T18:29:50.9897792+00:00|livekit-1to1-redis-1|0.36%|4.883MiB / 6.698GiB|0.07%
2026-08-05T18:29:50.9897792+00:00|livekit-1to1-gateway-1|0.00%|11.43MiB / 6.698GiB|0.17%
2026-08-05T18:29:50.9897792+00:00|livekit-1to1-cloudflared-1|0.00%|20.29MiB / 6.698GiB|0.30%
2026-08-05T18:29:55.0449093+00:00|livekit-1to1-backend-1|0.05%|56.68MiB / 6.698GiB|0.83%
2026-08-05T18:29:55.0449093+00:00|livekit-1to1-frontend-1|0.00%|11.04MiB / 6.698GiB|0.16%
2026-08-05T18:29:55.0449093+00:00|livekit-1to1-egress-1|0.11%|118.7MiB / 6.698GiB|1.73%
2026-08-05T18:29:55.0449093+00:00|livekit-1to1-livekit-1|3.72%|103.2MiB / 6.698GiB|1.51%
